probe,ke,target,consthA,constErrhA,slopehA,slopeErrhA,consthN,constErrhN,slopehN,slopeErrhN,constINCL,constErrINCL,slopeINCL,slopeErrINCL,constGeant4,constErrGeant4,slopeGeant4,slopeErrGeant4
2212,0.725,1000080160,0.202639,0.366979,0.188654,0.443442,0.289857,0.477108,0.277956,0.458055,0.241054,0.420998,0.242655,0.461828,0.336446,0.539858,0.331629,0.482939
2212,0.225,1000060120,0.213473,0.368852,0.169456,0.412299,0.472122,0.715065,0.46241,0.551965,0.404391,0.625318,0.397409,0.513157,0.726114,1.07446,0.711902,0.754215
2212,1.225,1000060120,0.260117,0.433677,0.232981,0.434687,0.333842,0.534271,0.324439,0.476627,0.194347,0.356061,0.182181,0.445046,0.287154,0.477809,0.283823,0.466876
2212,0.975,1000060120,0.241816,0.409385,0.209601,0.426795,0.336098,0.535055,0.322296,0.472631,0.196212,0.359185,0.185645,0.44674,0.272228,0.4551,0.25895,0.452264
2212,0.725,1000060120,0.240653,0.408534,0.209894,0.428135,0.356102,0.560444,0.34204,0.481028,0.212831,0.379663,0.201985,0.445573,0.337795,0.541565,0.332963,0.483482
2212,1.225,1000080160,0.210329,0.375809,0.198043,0.443908,0.260925,0.44183,0.251107,0.453124,0.217397,0.393543,0.225201,0.466755,0.269959,0.457204,0.271384,0.466992
2212,0.225,1000180400,0.124636,0.211269,0.108685,0.225119,0.306269,0.448269,0.304279,0.332453,0.454805,0.653665,0.452216,0.462283,0.617727,0.894046,0.608927,0.619211
2212,0.975,1000180400,0.123953,0.215856,0.12248,0.240045,0.139544,0.232449,0.130607,0.234701,0.140167,0.236411,0.139746,0.243767,0.142418,0.233476,0.128371,0.229738
2212,0.475,1000180400,0.133367,0.226334,0.130124,0.239082,0.242643,0.3644,0.23963,0.286681,0.252613,0.378099,0.251804,0.295568,0.332376,0.483167,0.329935,0.352598
2212,0.725,1000180400,0.126443,0.218949,0.124715,0.240112,0.169322,0.269532,0.162696,0.245363,0.167695,0.26983,0.164888,0.249302,0.190742,0.296035,0.182434,0.252569
2212,1.725,1000060120,0.267469,0.443562,0.242189,0.438132,0.371144,0.582113,0.361712,0.493459,0.210374,0.382067,0.21379,0.461125,0.331532,0.53856,0.337259,0.492987
2212,1.975,1000080160,0.216451,0.383119,0.200646,0.440979,0.284797,0.475911,0.283981,0.468981,0.258475,0.451928,0.28089,0.488561,0.304809,0.505513,0.316116,0.488393
2212,0.225,1000260560,0.113649,0.197575,0.0967528,0.223633,0.269075,0.398596,0.267576,0.305534,0.426793,0.614722,0.423442,0.435102,0.567786,0.819937,0.560261,0.56935
2212,0.975,1000260560,0.0976708,0.183319,0.0974827,0.24194,0.1123,0.199026,0.104386,0.232676,0.109242,0.193199,0.0960171,0.227162,0.108228,0.1892,0.0860371,0.218613
2212,0.975,1000080160,0.201715,0.364688,0.185355,0.44078,0.266233,0.448858,0.256161,0.454286,0.215422,0.389757,0.219185,0.462425,0.268411,0.453628,0.264639,0.461249
2212,1.725,1000080160,0.218392,0.388412,0.208009,0.447368,0.293467,0.48475,0.287775,0.466165,0.235115,0.417968,0.251992,0.477076,0.296236,0.493034,0.300801,0.478652
2212,0.475,1000060120,0.210753,0.365096,0.168188,0.414262,0.447591,0.682245,0.43793,0.536169,0.280054,0.466949,0.272602,0.460284,0.492267,0.745179,0.487333,0.571741
